url,status,state,parent,failureDetails
"https://libapps-eu.s3.amazonaws.com/accounts/1311/images/Researchservices.png",200,OK,"https://library.soton.ac.uk/film","[]"
"https://library.soton.ac.uk/studying_online",0,BROKEN,"https://library.soton.ac.uk/sash",""
"https://libapps-eu.s3.amazonaws.com/accounts/1311/images/academic_skills.png",200,OK,"https://library.soton.ac.uk/film","[]"
"https://libapps-eu.s3.amazonaws.com/accounts/1311/images/Green_eprints.png",200,OK,"https://library.soton.ac.uk/film","[]"
"https://lgapi-eu.libapps.com/web/slick-1.8.1/slick/slick.min.js",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://lgapi-eu.libapps.com/web/slick-1.8.1/slick/slick.css",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://library.soton.ac.uk/srch.php?tag=mathematics+help&default_lg=1",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://lgapi-eu.libapps.com/web/slick-1.8.1/slick/slick-theme.css",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://lgapi-eu.libapps.com/web/css-element-queries-1.2.3/src/ResizeSensor.js",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://libapps-eu.s3.amazonaws.com/accounts/21650/images/antenna_sm_f__2_.jpg",200,OK,"https://library.soton.ac.uk/film","[]"
"https://library.soton.ac.uk/digital_skills_for_study/home",200,OK,"https://library.soton.ac.uk/sash","[]"
